Lista CATSER;;;;;;;
Fonte: DW-Siasg;;;;;;;
Extração realizada em 30/03/2023;;;;;;;
({Tipo Material Serviço} = Serviço) E ({Sit Atual Mat Serv} = Ativo);;;;;;;
;;;;;;;
Tipo Material Serviço;Grupo Serviço;;Classe Material;;Codigo Material Serviço;;Sit Atual Mat Serv
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;4910;MANUTENCAO DE SUBESTACOES DE ENERGIA ELETRICA ACIMA DE 500KV;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;4928;MANUTENCAO DE SUBESTACOES DE ENERGIA ELETRICA BLINDADAS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;5657;ENROLAMENTO DE CAMPO DE MOTOR ELETRICO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;20788;CONFECCAO / INSTALACAO / MANUTENCAO - TANQUE TERMICO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;20796;INSTALACAO / MANUTENCAO - CAMARA FRIA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;21407;MANUTENCAO SISTEMA COLETA A VACUO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;22012;INSTALACAO / MANUTENCAO SUPORTE PROJECAO VISUAL;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;22390;MANUTENCAO E REPARO DE CILINDRO DE GAS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;23094;MANUTENCAO - EQUIPAMENTO CONTROLE ACESSO PESSOAL;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;25178;LIMPEZA EM APARELHO DE  ULTRASSOM COM USO DE DETERGENTE ENZIMATICO/DESOXIDANTE.;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;'-7;INVALIDO;27952;MANUTENÇÃO / REPARO - MEDIDOR / SENSOR DE FLUXO - VAZÃO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8711;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,EXCETO MAQUINARIA E EQUIPQMENTOS;1104;GALVANIZACAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8711;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,EXCETO MAQUINARIA E EQUIPQMENTOS;1112;METALIZACAO / ANODIZACAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8711;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,EXCETO MAQUINARIA E EQUIPQMENTOS;1120;CROMACAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8711;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,EXCETO MAQUINARIA E EQUIPQMENTOS;5592;INSTALACAO / MANUTENCAO HIDROSSANITARIAS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8711;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,EXCETO MAQUINARIA E EQUIPQMENTOS;22632;MANUTENCAO BOMBA COMBUSTIVEL;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8711;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,EXCETO MAQUINARIA E EQUIPQMENTOS;22659;MANUTENCAO E REPARO EQUIPAGEM PASSADEIRAS ALUMINIO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8711;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,EXCETO MAQUINARIA E EQUIPQMENTOS;25356;SERVICO DE LANTERNAGEM E PINTURA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8712;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA DE ESCRITÓRIO E CONTABILIDADE;3450;MANUTENCAO DE MAQUINAS DE ESCREVER;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8712;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA DE ESCRITÓRIO E CONTABILIDADE;3468;MANUTENCAO DE MAQUINAS DE CALCULAR;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8712;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA DE ESCRITÓRIO E CONTABILIDADE;3476;MANUTENCAO DE FAC-SIMILE;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8712;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA DE ESCRITÓRIO E CONTABILIDADE;3484;MANUTENCAO DE TELEX;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8712;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA DE ESCRITÓRIO E CONTABILIDADE;5827;MANUTENCAO / REPARO MAQUINA COPIADORA/ DUPLICADORA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8712;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA DE ESCRITÓRIO E CONTABILIDADE;6017;MANUTENCAO EM MAQUINA DE ASSINAR;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8712;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA DE ESCRITÓRIO E CONTABILIDADE;17248;MANUTENCAO APARELHO TELEFONICO / CELULAR;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8713;SERVIÇOS DE MANUTENÇÃO,REPARO E ATENÇÃO AO EQUIPAMENTO DE INFORMÁTICA;1260;INFORMATICA - MANUTENCAO/INSTALACAO SISTEMAS / PERIFERICOS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8713;SERVIÇOS DE MANUTENÇÃO,REPARO E ATENÇÃO AO EQUIPAMENTO DE INFORMÁTICA;3530;INFORMATICA - MANUTENCAO DE COMPUTADORES;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;3565;MANUTENCAO DE VEICULOS LEVES / PESADOS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;3573;MANUTENCAO DE VEICULOS PESADOS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;3646;MANUTENCAO DE LOCOMOTIVAS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;3654;MANUTENCAO DE CARROS FERROVIARIOS E VAGOES;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;5843;MANUTENCAO DE VEICULOS PESADOS - PARTE ELETRICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;5851;MANUTENCAO DE VEICULOS LEVES - PARTE ELETRICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;5860;MANUTENCAO DE VEICULOS LEVES - PARTE MECANICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;5878;MANUTENCAO DE VEICULOS PESADOS - PARTE MECANICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;10146;ALINHAMENTO EM VEICULO AUTOMOTIVO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;10154;BALANCEAMENTO EM VEICULO AUTOMOTIVO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;10162;CAMBAGEM E CASTER EM VEICULO AUTOMOTIVO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;12580;MANUTENCAO E REPARO EM SISTEMA ELETRICO DE MOTOCICLETA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;12599;MANUTENCAO E REPARO EM SISTEMA MECANICO DE MOTOCICLETA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;15253;ASSISTENCIA TECNICA - VEICULO AUTOMOTIVO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;15393;CONSERTO / MANUTENCAO AMORTECEDOR;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;15520;POSTO DE SERVICO (VEICULO) - FABRICACAO/INSTALACAO DE COMPO-NENTES;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;15997;MANUTENCAO E REPARO - EIXO CARDAN;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;16098;MANUTENCAO AERONAVE - AVIAO / HELICOPTERO / ULTRALEVE;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;16187;MANUTENCAO E REPARO - TRANSMISSAO AUTOMATICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;16306;MANUTENCAO E REPARO - EMBARCACAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;16381;BALANCEAMENTO ELETRODINAMICO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;17078;MANUTENCAO E REPARO - BARCO ALUMINIO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;17400;ADAPTACAO E TRANSFORMACAO VEICULOS -  AUTOMOTORES  / REBOCA-VEIS / ESPECIAIS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;17442;MANUTENCAO VEICULOS REBOCAVEIS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;17957;AUTOMATIZACAO DE PORTAO - INSTALACAO / MANUTENCAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;17965;MANUTENCAO E REPARO - TACOGRAFO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;17973;MANUTENCAO E REPARO - RODOAR;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;18163;MANUTENCAO FREIO E EMBREAGEM - ELETROMAGNETICA / MECANICA  /PNEUMATICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;18201;MANUTENCAO DE VEICULOS LEVES - SUSPENSAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;18210;MANUTENCAO DE VEICULOS PESADOS - SUSPENSAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;18562;MANUTENCAO VEICULO AUTOMOTIVO - CHASSI;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;18619;AR CONDICIONADO VEICULO - INSTALACAO / MONTAGEM / MANUTENCAO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;18678;MANUTENCAO DE VEICULOS LEVES - INJECAO ELETRONICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;18937;MANUTENCAO AERONAVE - TRANSFORMADOR / GERADOR;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;19402;MANUTENCAO EMPILHADEIRA / PALETEIRA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;20303;MANUTENCAO MAQUINA LAVAR - VEICULO AUTOMOTIVO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;20311;MANUTENÇÃO MACACO HIDRÁULICO / MECÂNICO / FUSO ESFERA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;20320;MANUTENCAO PROPULSOR GRAXA/OLEO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;20338;MANUTENCAO ELEVADOR HIDRAULICO/ELETRICO - VEICULO AUTOMOTIVO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;21776;TROCA FILTRO - VEICULO AUTOMOTIVO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;22853;REMOCAO / INSTALACAO / REPARO - CAIXA MARCHA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;25216;SERVICO REVISAO AUTOMOTIVA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8714;SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE;27790;MANUTENCAO DE MATERIAL ROLANTE (RODAS E LARGATAS) - VEICULOS LEVE, PESADOS E MECANIZADOS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2178;INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2313;MANUTENCAO DE COMPRESSORES;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2658;MANUTENCAO / INSTALACAO - NOBREAK;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2666;MANUTENCAO DE EQUIPAMENTOS DE COMUTACAO TELEFONICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2674;MANUTENCAO DE EQUIPAMENTOS DE COMUTACAO TELEGRAFICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2682;MANUTENCAO DE EQUIPAMENTOS DE TRANSMISSAO MULTIPLEX TELEFONICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2690;MANUTENCAO DE EQUIPAMENTOS DE TRANSMISSAO MULTIPLEX  TELEGRAFICA;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2712;MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO DE DADOS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2968;MANUTENCAO EM EQUIPAMENTO DE INJECAO EM TERMOPLASTICO;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2976;MANUTENCAO EM EQUIPAMENTO DE INJECAO EM ZAMAK;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2984;MANUTENCAO EM EQUIPAMENTO DE MOLDAGEM EM RESINAS TERMOFIXAS;Ativo
Serviço;871;SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;8715;SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS;2992;MANUTENCAO EM EQUIPAMENTO DE MOLDAGEM EM FIBRA DE VIDRO;Ativo
